visitor_id,traffic_source,device,visit,product_view,add_to_cart,purchase,order_value
100628,Organic Search,Tablet,1,1,0,0,
100629,Paid Social,Mobile,1,1,0,0,
100630,Paid Social,Desktop,1,0,0,0,
100631,Paid Social,Mobile,1,1,1,1,75.85
100632,Paid Social,Mobile,1,0,0,0,
100633,Paid Social,Mobile,1,0,0,0,
100634,Organic Search,Mobile,1,1,0,0,
100635,Paid Social,Tablet,1,0,0,0,
100636,Email,Mobile,1,0,0,0,
100637,Organic Search,Mobile,1,1,0,0,
100638,Paid Social,Mobile,1,0,0,0,
100639,Referral,Desktop,1,1,0,0,
100640,Organic Search,Desktop,1,1,0,0,
100641,Organic Search,Desktop,1,0,0,0,
100642,Organic Search,Mobile,1,0,0,0,
100643,Paid Social,Desktop,1,0,0,0,
100644,Paid Social,Mobile,1,1,0,0,
100645,Paid Social,Mobile,1,0,0,0,
100646,Paid Social,Desktop,1,0,0,0,
100647,Paid Social,Desktop,1,0,0,0,
100648,Paid Social,Tablet,1,1,1,0,
100649,Paid Social,Desktop,1,0,0,0,
100650,Organic Search,Desktop,1,1,0,0,
100651,Email,Tablet,1,1,0,0,
100652,Email,Desktop,1,0,0,0,
100653,Organic Search,Mobile,1,1,0,0,
100654,Organic Search,Mobile,1,0,0,0,
100655,Organic Search,Tablet,1,1,0,0,
100656,Organic Search,Mobile,1,0,0,0,
100657,Direct,Desktop,1,1,0,0,
100658,Direct,Desktop,1,0,0,0,
100659,Direct,Desktop,1,1,0,0,
100660,Organic Search,Mobile,1,1,1,0,
100661,Organic Search,Desktop,1,0,0,0,
100662,Organic Search,Tablet,1,1,1,1,109.98
100663,Email,Mobile,1,1,1,0,
100664,Organic Search,Mobile,1,0,0,0,
100665,Referral,Mobile,1,0,0,0,
100666,Paid Social,Mobile,1,1,0,0,
100667,Referral,Desktop,1,1,0,0,
100668,Organic Search,Desktop,1,1,0,0,
100669,Paid Social,Desktop,1,1,0,0,
100670,Organic Search,Desktop,1,0,0,0,
100671,Direct,Mobile,1,1,1,0,
100672,Organic Search,Mobile,1,1,1,0,
100673,Organic Search,Desktop,1,1,1,0,
100674,Organic Search,Mobile,1,1,1,0,
100675,Organic Search,Mobile,1,0,0,0,
100676,Organic Search,Mobile,1,1,1,0,
100677,Organic Search,Desktop,1,0,0,0,
100678,Paid Social,Desktop,1,1,0,0,
100679,Organic Search,Desktop,1,1,0,0,
100680,Email,Desktop,1,1,1,0,
100681,Email,Tablet,1,0,0,0,
100682,Referral,Desktop,1,1,1,0,
100683,Email,Mobile,1,1,0,0,
100684,Paid Social,Mobile,1,0,0,0,
100685,Organic Search,Mobile,1,1,1,0,
100686,Paid Social,Desktop,1,0,0,0,
100687,Organic Search,Desktop,1,1,0,0,
100688,Organic Search,Desktop,1,1,1,1,49.49
100689,Email,Desktop,1,1,0,0,
100690,Paid Social,Desktop,1,1,0,0,
100691,Organic Search,Mobile,1,1,1,0,
100692,Organic Search,Desktop,1,1,1,0,
100693,Organic Search,Mobile,1,1,0,0,
100694,Paid Social,Mobile,1,0,0,0,
100695,Organic Search,Mobile,1,0,0,0,
100696,Paid Social,Desktop,1,1,0,0,
100697,Direct,Mobile,1,0,0,0,
100698,Organic Search,Mobile,1,0,0,0,
100699,Direct,Mobile,1,1,1,0,
100700,Direct,Mobile,1,1,1,1,85.09
100701,Referral,Desktop,1,1,0,0,
100702,Direct,Desktop,1,1,0,0,
100703,Organic Search,Mobile,1,1,1,0,
100704,Direct,Mobile,1,1,0,0,
100705,Referral,Desktop,1,0,0,0,
100706,Paid Social,Tablet,1,1,1,1,23.49
100707,Organic Search,Mobile,1,1,0,0,
100708,Paid Social,Mobile,1,0,0,0,
100709,Email,Mobile,1,0,0,0,
100710,Organic Search,Mobile,1,0,0,0,
100711,Organic Search,Mobile,1,0,0,0,
100712,Email,Mobile,1,1,1,0,
100713,Paid Social,Mobile,1,0,0,0,
100714,Paid Social,Mobile,1,0,0,0,
100715,Email,Mobile,1,1,0,0,
100716,Paid Social,Mobile,1,1,1,1,22.57
100717,Organic Search,Desktop,1,0,0,0,
100718,Direct,Desktop,1,1,0,0,
100719,Organic Search,Tablet,1,0,0,0,
100720,Email,Tablet,1,1,1,0,
100721,Paid Social,Mobile,1,0,0,0,
100722,Referral,Mobile,1,0,0,0,
100723,Referral,Tablet,1,0,0,0,
100724,Paid Social,Tablet,1,0,0,0,
100725,Organic Search,Mobile,1,0,0,0,
100726,Organic Search,Desktop,1,1,1,0,
100727,Direct,Mobile,1,1,1,0,
100728,Referral,Mobile,1,1,1,0,
100729,Direct,Desktop,1,1,0,0,
100730,Organic Search,Mobile,1,1,1,0,
100731,Paid Social,Desktop,1,0,0,0,
100732,Organic Search,Desktop,1,1,0,0,
100733,Direct,Desktop,1,0,0,0,
100734,Paid Social,Mobile,1,0,0,0,
100735,Organic Search,Mobile,1,1,0,0,
100736,Organic Search,Mobile,1,0,0,0,
100737,Organic Search,Mobile,1,1,1,1,42.66
100738,Organic Search,Desktop,1,1,0,0,
100739,Paid Social,Mobile,1,0,0,0,
100740,Paid Social,Desktop,1,1,1,0,
100741,Referral,Desktop,1,1,0,0,
100742,Paid Social,Mobile,1,1,0,0,
100743,Organic Search,Mobile,1,0,0,0,
100744,Organic Search,Mobile,1,1,0,0,
100745,Paid Social,Mobile,1,0,0,0,
100746,Direct,Mobile,1,0,0,0,
100747,Direct,Desktop,1,1,0,0,
100748,Paid Social,Mobile,1,1,1,1,72.21
100749,Organic Search,Tablet,1,1,1,0,
100750,Organic Search,Mobile,1,0,0,0,
100751,Referral,Mobile,1,0,0,0,
100752,Direct,Desktop,1,1,1,0,
100753,Email,Desktop,1,1,1,0,
100754,Direct,Tablet,1,0,0,0,
100755,Paid Social,Desktop,1,0,0,0,
100756,Organic Search,Mobile,1,1,1,0,
100757,Paid Social,Tablet,1,1,1,0,
100758,Organic Search,Desktop,1,0,0,0,
100759,Organic Search,Mobile,1,1,1,0,
100760,Direct,Desktop,1,0,0,0,
100761,Paid Social,Tablet,1,0,0,0,
100762,Direct,Desktop,1,1,0,0,
100763,Organic Search,Mobile,1,1,0,0,
100764,Direct,Desktop,1,0,0,0,
100765,Paid Social,Tablet,1,0,0,0,
100766,Paid Social,Mobile,1,0,0,0,
100767,Direct,Mobile,1,1,0,0,
100768,Organic Search,Desktop,1,0,0,0,
100769,Paid Social,Mobile,1,0,0,0,
100770,Direct,Mobile,1,0,0,0,
100771,Organic Search,Mobile,1,0,0,0,
100772,Direct,Mobile,1,0,0,0,
100773,Paid Social,Mobile,1,1,0,0,
100774,Organic Search,Mobile,1,1,0,0,
100775,Email,Desktop,1,1,0,0,
100776,Paid Social,Desktop,1,0,0,0,
100777,Organic Search,Desktop,1,1,0,0,
100778,Organic Search,Mobile,1,1,0,0,
100779,Paid Social,Desktop,1,1,1,0,
100780,Organic Search,Mobile,1,1,1,1,12.1
100781,Paid Social,Tablet,1,0,0,0,
100782,Email,Desktop,1,1,1,0,
100783,Organic Search,Mobile,1,1,0,0,
100784,Referral,Mobile,1,1,1,0,
100785,Organic Search,Mobile,1,0,0,0,
100786,Email,Mobile,1,1,1,0,
100787,Organic Search,Mobile,1,1,1,0,
100788,Referral,Desktop,1,1,1,0,
100789,Organic Search,Mobile,1,1,0,0,
100790,Email,Mobile,1,1,0,0,
100791,Organic Search,Desktop,1,1,0,0,
100792,Organic Search,Mobile,1,1,0,0,
100793,Referral,Mobile,1,1,0,0,
100794,Direct,Desktop,1,1,0,0,
100795,Email,Desktop,1,1,1,0,
100796,Organic Search,Mobile,1,0,0,0,
100797,Paid Social,Desktop,1,1,0,0,
100798,Referral,Mobile,1,1,0,0,
100799,Organic Search,Desktop,1,0,0,0,
100800,Paid Social,Mobile,1,0,0,0,
100801,Direct,Mobile,1,1,0,0,
100802,Email,Mobile,1,0,0,0,
100803,Organic Search,Mobile,1,0,0,0,
100804,Direct,Mobile,1,1,1,0,
100805,Organic Search,Mobile,1,1,0,0,
100806,Email,Desktop,1,1,0,0,
100807,Direct,Desktop,1,0,0,0,
100808,Referral,Mobile,1,1,0,0,
100809,Direct,Desktop,1,1,1,0,
100810,Referral,Desktop,1,1,1,0,
100811,Direct,Desktop,1,0,0,0,
100812,Paid Social,Desktop,1,1,0,0,
100813,Paid Social,Mobile,1,0,0,0,
100814,Referral,Mobile,1,0,0,0,
100815,Organic Search,Mobile,1,1,1,0,
100816,Organic Search,Mobile,1,0,0,0,
100817,Organic Search,Desktop,1,1,0,0,
100818,Organic Search,Mobile,1,1,1,0,
100819,Email,Desktop,1,0,0,0,
100820,Email,Mobile,1,1,1,0,
100821,Paid Social,Mobile,1,1,1,0,
100822,Direct,Mobile,1,0,0,0,
100823,Referral,Mobile,1,1,0,0,
100824,Referral,Desktop,1,1,0,0,
100825,Paid Social,Mobile,1,1,0,0,
100826,Email,Desktop,1,0,0,0,
100827,Direct,Mobile,1,1,1,0,
100828,Organic Search,Desktop,1,1,1,1,52.54
100829,Organic Search,Mobile,1,1,1,0,
100830,Organic Search,Mobile,1,1,1,0,
100831,Email,Mobile,1,1,1,0,
100832,Organic Search,Tablet,1,1,0,0,
100833,Paid Social,Mobile,1,0,0,0,
100834,Email,Desktop,1,1,0,0,
100835,Paid Social,Desktop,1,0,0,0,
100836,Paid Social,Mobile,1,0,0,0,
100837,Organic Search,Mobile,1,1,0,0,
100838,Organic Search,Mobile,1,0,0,0,
100839,Organic Search,Mobile,1,1,1,0,
100840,Organic Search,Mobile,1,1,0,0,
100841,Email,Mobile,1,1,0,0,
100842,Paid Social,Desktop,1,0,0,0,
100843,Direct,Mobile,1,1,0,0,
100844,Paid Social,Mobile,1,0,0,0,
100845,Direct,Mobile,1,1,0,0,
100846,Direct,Desktop,1,1,1,0,
100847,Paid Social,Mobile,1,0,0,0,
100848,Organic Search,Desktop,1,1,1,0,
100849,Paid Social,Tablet,1,0,0,0,
100850,Paid Social,Mobile,1,1,1,1,128.97
100851,Paid Social,Mobile,1,0,0,0,
100852,Email,Desktop,1,1,1,0,
100853,Paid Social,Mobile,1,0,0,0,
100854,Direct,Mobile,1,1,0,0,
100855,Paid Social,Desktop,1,0,0,0,
100856,Direct,Mobile,1,1,0,0,
100857,Email,Desktop,1,1,1,0,
100858,Direct,Desktop,1,0,0,0,
100859,Paid Social,Desktop,1,0,0,0,
100860,Paid Social,Desktop,1,1,0,0,
100861,Email,Mobile,1,1,1,0,
100862,Organic Search,Mobile,1,0,0,0,
100863,Paid Social,Mobile,1,1,0,0,
100864,Paid Social,Desktop,1,0,0,0,
100865,Direct,Mobile,1,0,0,0,
100866,Organic Search,Tablet,1,1,1,0,
100867,Organic Search,Desktop,1,1,0,0,
100868,Organic Search,Desktop,1,0,0,0,
100869,Direct,Desktop,1,1,1,0,
100870,Paid Social,Mobile,1,1,1,1,41.14
100871,Paid Social,Mobile,1,0,0,0,
100872,Paid Social,Desktop,1,0,0,0,
100873,Paid Social,Desktop,1,0,0,0,
100874,Direct,Desktop,1,1,0,0,
100875,Organic Search,Mobile,1,0,0,0,
100876,Paid Social,Desktop,1,0,0,0,
100877,Direct,Tablet,1,1,1,0,
100878,Organic Search,Mobile,1,1,0,0,
100879,Paid Social,Mobile,1,0,0,0,
100880,Organic Search,Mobile,1,0,0,0,
100881,Email,Desktop,1,1,0,0,
100882,Email,Mobile,1,0,0,0,
100883,Direct,Desktop,1,1,0,0,
100884,Direct,Mobile,1,0,0,0,
100885,Paid Social,Mobile,1,0,0,0,
100886,Referral,Tablet,1,1,0,0,
100887,Organic Search,Tablet,1,0,0,0,
100888,Email,Desktop,1,0,0,0,
100889,Paid Social,Mobile,1,0,0,0,
100890,Email,Desktop,1,1,0,0,
100891,Organic Search,Mobile,1,1,0,0,
100892,Email,Mobile,1,1,0,0,
100893,Paid Social,Mobile,1,0,0,0,
100894,Paid Social,Desktop,1,0,0,0,
100895,Organic Search,Mobile,1,0,0,0,
100896,Email,Desktop,1,0,0,0,
100897,Direct,Tablet,1,1,0,0,
100898,Paid Social,Mobile,1,0,0,0,
100899,Organic Search,Tablet,1,1,0,0,
100900,Paid Social,Mobile,1,1,0,0,
100901,Organic Search,Desktop,1,0,0,0,
100902,Direct,Desktop,1,1,0,0,
100903,Direct,Mobile,1,0,0,0,
100904,Organic Search,Desktop,1,0,0,0,
100905,Organic Search,Desktop,1,1,0,0,
100906,Paid Social,Desktop,1,1,1,1,64.74
100907,Referral,Desktop,1,0,0,0,
100908,Referral,Mobile,1,1,1,0,
100909,Organic Search,Mobile,1,1,1,1,19.37
100910,Direct,Mobile,1,1,1,1,38.3
100911,Organic Search,Mobile,1,1,1,0,
100912,Direct,Mobile,1,1,0,0,
100913,Organic Search,Mobile,1,1,1,0,
100914,Direct,Mobile,1,1,0,0,
100915,Organic Search,Desktop,1,1,0,0,
100916,Organic Search,Mobile,1,1,0,0,
100917,Organic Search,Mobile,1,1,0,0,
100918,Paid Social,Desktop,1,0,0,0,
100919,Direct,Mobile,1,1,0,0,
100920,Referral,Desktop,1,1,1,0,
100921,Direct,Mobile,1,1,0,0,
100922,Paid Social,Desktop,1,1,1,0,
100923,Direct,Mobile,1,1,0,0,
100924,Organic Search,Mobile,1,1,0,0,
100925,Email,Mobile,1,1,1,0,
100926,Organic Search,Mobile,1,1,1,0,
100927,Organic Search,Desktop,1,1,0,0,
100928,Referral,Mobile,1,1,1,0,
100929,Paid Social,Mobile,1,0,0,0,
100930,Direct,Desktop,1,1,0,0,
100931,Organic Search,Mobile,1,0,0,0,
100932,Organic Search,Mobile,1,1,0,0,
100933,Direct,Desktop,1,0,0,0,
100934,Organic Search,Mobile,1,1,1,0,
100935,Referral,Mobile,1,1,1,0,
100936,Referral,Mobile,1,1,0,0,
100937,Organic Search,Mobile,1,1,0,0,
100938,Referral,Desktop,1,1,0,0,
100939,Organic Search,Mobile,1,1,1,0,
100940,Email,Desktop,1,1,0,0,
100941,Organic Search,Mobile,1,1,0,0,
100942,Direct,Mobile,1,1,0,0,
100943,Organic Search,Mobile,1,0,0,0,
100944,Organic Search,Desktop,1,1,1,0,
100945,Direct,Mobile,1,0,0,0,
100946,Organic Search,Desktop,1,1,0,0,
100947,Paid Social,Tablet,1,1,1,1,52.14
100948,Direct,Mobile,1,1,1,0,
100949,Email,Tablet,1,1,0,0,
100950,Email,Mobile,1,0,0,0,
100951,Referral,Desktop,1,0,0,0,
100952,Organic Search,Mobile,1,0,0,0,
100953,Organic Search,Desktop,1,1,0,0,
100954,Referral,Mobile,1,1,1,0,
100955,Organic Search,Mobile,1,0,0,0,
100956,Referral,Mobile,1,1,0,0,
100957,Organic Search,Mobile,1,1,0,0,
100958,Organic Search,Tablet,1,1,0,0,
100959,Organic Search,Mobile,1,1,0,0,
100960,Direct,Mobile,1,0,0,0,
100961,Direct,Desktop,1,1,1,1,100.76
100962,Email,Mobile,1,1,0,0,
100963,Direct,Desktop,1,1,0,0,
100964,Organic Search,Mobile,1,1,1,0,
100965,Direct,Mobile,1,0,0,0,
100966,Paid Social,Mobile,1,0,0,0,
100967,Organic Search,Desktop,1,1,1,1,81.55
100968,Paid Social,Desktop,1,0,0,0,
100969,Referral,Desktop,1,1,0,0,
100970,Direct,Mobile,1,1,1,0,
100971,Direct,Mobile,1,1,0,0,
100972,Organic Search,Tablet,1,1,1,0,
100973,Direct,Mobile,1,0,0,0,
100974,Paid Social,Mobile,1,1,0,0,
100975,Organic Search,Tablet,1,0,0,0,
100976,Referral,Mobile,1,0,0,0,
100977,Paid Social,Mobile,1,1,1,0,
100978,Paid Social,Mobile,1,0,0,0,
100979,Organic Search,Mobile,1,1,0,0,
100980,Direct,Mobile,1,1,1,0,
100981,Paid Social,Mobile,1,1,0,0,
100982,Paid Social,Desktop,1,1,0,0,
100983,Direct,Desktop,1,1,0,0,
100984,Organic Search,Tablet,1,1,0,0,
100985,Email,Mobile,1,1,0,0,
100986,Paid Social,Mobile,1,0,0,0,
100987,Referral,Mobile,1,0,0,0,
100988,Organic Search,Mobile,1,1,0,0,
100989,Referral,Desktop,1,1,1,0,
100990,Paid Social,Desktop,1,0,0,0,
100991,Email,Mobile,1,1,1,0,
100992,Paid Social,Desktop,1,0,0,0,
100993,Organic Search,Mobile,1,1,1,0,
100994,Organic Search,Mobile,1,1,0,0,
100995,Paid Social,Mobile,1,0,0,0,
100996,Direct,Tablet,1,1,0,0,
100997,Referral,Desktop,1,1,0,0,
100998,Paid Social,Desktop,1,0,0,0,
100999,Email,Mobile,1,0,0,0,
101000,Direct,Mobile,1,0,0,0,
101001,Paid Social,Desktop,1,1,1,0,
101002,Organic Search,Desktop,1,1,0,0,
101003,Organic Search,Mobile,1,1,1,0,
101004,Organic Search,Tablet,1,0,0,0,
101005,Paid Social,Desktop,1,1,0,0,
101006,Direct,Tablet,1,1,0,0,
101007,Organic Search,Tablet,1,1,0,0,
101008,Email,Desktop,1,1,0,0,
101009,Organic Search,Desktop,1,1,1,0,
101010,Paid Social,Mobile,1,1,0,0,
101011,Direct,Desktop,1,1,0,0,
101012,Organic Search,Mobile,1,1,0,0,
101013,Organic Search,Mobile,1,1,0,0,
101014,Referral,Mobile,1,1,0,0,
101015,Referral,Mobile,1,1,1,0,
101016,Paid Social,Mobile,1,0,0,0,
101017,Organic Search,Desktop,1,1,1,0,
101018,Paid Social,Tablet,1,0,0,0,
101019,Organic Search,Desktop,1,1,0,0,
101020,Paid Social,Mobile,1,1,0,0,
101021,Direct,Desktop,1,1,1,0,
101022,Referral,Mobile,1,1,1,0,
101023,Organic Search,Mobile,1,0,0,0,
101024,Organic Search,Mobile,1,1,1,0,
101025,Paid Social,Mobile,1,0,0,0,
101026,Direct,Desktop,1,1,1,1,52.36
101027,Paid Social,Mobile,1,0,0,0,
101028,Organic Search,Mobile,1,1,0,0,
101029,Organic Search,Desktop,1,1,0,0,
101030,Direct,Mobile,1,1,0,0,
101031,Organic Search,Desktop,1,0,0,0,
101032,Email,Desktop,1,1,1,0,
101033,Paid Social,Desktop,1,1,1,0,
101034,Organic Search,Tablet,1,0,0,0,
101035,Direct,Desktop,1,1,0,0,
101036,Organic Search,Mobile,1,1,0,0,
101037,Paid Social,Mobile,1,0,0,0,
101038,Direct,Mobile,1,0,0,0,
101039,Email,Desktop,1,1,0,0,
101040,Organic Search,Desktop,1,1,0,0,
101041,Referral,Mobile,1,1,0,0,
101042,Organic Search,Desktop,1,1,1,0,
101043,Email,Desktop,1,1,0,0,
101044,Paid Social,Desktop,1,0,0,0,
101045,Paid Social,Mobile,1,1,0,0,
101046,Organic Search,Desktop,1,1,0,0,
101047,Direct,Mobile,1,1,1,0,
101048,Direct,Mobile,1,0,0,0,
101049,Paid Social,Mobile,1,0,0,0,
101050,Paid Social,Mobile,1,1,1,0,
101051,Organic Search,Desktop,1,1,0,0,
101052,Organic Search,Mobile,1,1,0,0,
101053,Organic Search,Desktop,1,1,0,0,
101054,Paid Social,Mobile,1,1,0,0,
101055,Paid Social,Desktop,1,1,1,0,
101056,Organic Search,Mobile,1,1,0,0,
101057,Direct,Desktop,1,0,0,0,
101058,Referral,Mobile,1,1,1,0,
101059,Email,Desktop,1,1,1,0,
101060,Paid Social,Desktop,1,0,0,0,
101061,Paid Social,Mobile,1,1,0,0,
101062,Referral,Desktop,1,1,0,0,
101063,Direct,Desktop,1,1,1,0,
101064,Paid Social,Mobile,1,1,0,0,
101065,Direct,Tablet,1,1,0,0,
101066,Organic Search,Mobile,1,1,0,0,
101067,Paid Social,Mobile,1,1,1,1,107.79
101068,Direct,Tablet,1,1,0,0,
101069,Paid Social,Mobile,1,1,0,0,
101070,Email,Mobile,1,1,0,0,
101071,Organic Search,Mobile,1,1,0,0,
101072,Direct,Desktop,1,1,0,0,
101073,Email,Mobile,1,1,1,0,
101074,Email,Desktop,1,1,1,0,
101075,Organic Search,Mobile,1,1,0,0,
101076,Organic Search,Mobile,1,1,0,0,
101077,Paid Social,Mobile,1,0,0,0,
101078,Direct,Mobile,1,1,0,0,
101079,Organic Search,Mobile,1,1,0,0,
101080,Direct,Desktop,1,0,0,0,
101081,Paid Social,Desktop,1,0,0,0,
101082,Organic Search,Desktop,1,1,1,0,
101083,Organic Search,Mobile,1,1,0,0,
101084,Email,Mobile,1,0,0,0,
101085,Paid Social,Desktop,1,0,0,0,
101086,Paid Social,Tablet,1,1,1,0,
101087,Referral,Mobile,1,1,1,0,
101088,Organic Search,Desktop,1,0,0,0,
101089,Paid Social,Mobile,1,1,1,0,
101090,Paid Social,Mobile,1,0,0,0,
101091,Paid Social,Desktop,1,1,0,0,
101092,Referral,Desktop,1,0,0,0,
101093,Organic Search,Mobile,1,1,0,0,
101094,Paid Social,Mobile,1,1,0,0,
101095,Organic Search,Desktop,1,1,1,0,
101096,Paid Social,Desktop,1,0,0,0,
101097,Paid Social,Desktop,1,0,0,0,
101098,Organic Search,Mobile,1,0,0,0,
101099,Paid Social,Mobile,1,1,1,0,
101100,Paid Social,Mobile,1,0,0,0,
101101,Direct,Desktop,1,0,0,0,
101102,Organic Search,Mobile,1,1,0,0,
101103,Direct,Mobile,1,0,0,0,
101104,Organic Search,Desktop,1,0,0,0,
101105,Organic Search,Desktop,1,1,0,0,
101106,Paid Social,Desktop,1,0,0,0,
101107,Email,Mobile,1,0,0,0,
101108,Referral,Mobile,1,0,0,0,
101109,Organic Search,Desktop,1,1,1,0,
101110,Email,Mobile,1,1,0,0,
101111,Referral,Mobile,1,1,0,0,
101112,Organic Search,Desktop,1,0,0,0,
101113,Paid Social,Mobile,1,0,0,0,
101114,Paid Social,Desktop,1,0,0,0,
101115,Direct,Desktop,1,1,0,0,
101116,Paid Social,Desktop,1,1,0,0,
101117,Paid Social,Mobile,1,1,0,0,
101118,Direct,Mobile,1,1,0,0,
101119,Organic Search,Mobile,1,1,1,0,
101120,Paid Social,Mobile,1,1,0,0,
101121,Paid Social,Mobile,1,0,0,0,
101122,Organic Search,Mobile,1,1,1,0,
101123,Paid Social,Desktop,1,0,0,0,
101124,Referral,Mobile,1,1,1,0,
101125,Paid Social,Desktop,1,1,0,0,
101126,Direct,Mobile,1,1,1,1,12.57
101127,Organic Search,Mobile,1,1,1,0,
101128,Email,Tablet,1,1,1,0,
101129,Organic Search,Mobile,1,1,0,0,
101130,Paid Social,Mobile,1,1,1,0,
101131,Organic Search,Mobile,1,0,0,0,
101132,Paid Social,Desktop,1,1,0,0,
101133,Organic Search,Mobile,1,1,0,0,
101134,Email,Mobile,1,1,0,0,
101135,Organic Search,Mobile,1,1,0,0,
101136,Referral,Mobile,1,0,0,0,
101137,Direct,Mobile,1,1,0,0,
101138,Referral,Mobile,1,0,0,0,
101139,Paid Social,Desktop,1,1,0,0,
101140,Direct,Desktop,1,0,0,0,
101141,Organic Search,Desktop,1,1,0,0,
101142,Paid Social,Mobile,1,0,0,0,
101143,Referral,Mobile,1,0,0,0,
101144,Paid Social,Mobile,1,1,0,0,
101145,Direct,Desktop,1,0,0,0,
101146,Organic Search,Mobile,1,1,0,0,
101147,Paid Social,Mobile,1,0,0,0,
101148,Paid Social,Mobile,1,0,0,0,
101149,Paid Social,Mobile,1,1,0,0,
101150,Organic Search,Mobile,1,0,0,0,
101151,Paid Social,Mobile,1,0,0,0,
101152,Paid Social,Desktop,1,0,0,0,
101153,Email,Mobile,1,1,1,0,
101154,Paid Social,Mobile,1,1,1,0,
101155,Organic Search,Desktop,1,1,0,0,
101156,Referral,Mobile,1,1,1,0,
101157,Paid Social,Mobile,1,0,0,0,
101158,Direct,Mobile,1,1,0,0,
101159,Paid Social,Desktop,1,0,0,0,
101160,Direct,Mobile,1,0,0,0,
101161,Referral,Mobile,1,1,1,0,
101162,Organic Search,Mobile,1,1,0,0,
101163,Paid Social,Desktop,1,1,1,1,21.78
101164,Organic Search,Mobile,1,0,0,0,
101165,Organic Search,Desktop,1,1,0,0,
101166,Referral,Mobile,1,1,0,0,
101167,Paid Social,Mobile,1,0,0,0,
101168,Email,Tablet,1,0,0,0,
101169,Direct,Mobile,1,0,0,0,
101170,Organic Search,Mobile,1,0,0,0,
101171,Organic Search,Mobile,1,1,0,0,
101172,Paid Social,Desktop,1,1,0,0,
101173,Direct,Mobile,1,1,1,0,
101174,Email,Tablet,1,1,0,0,
101175,Direct,Desktop,1,0,0,0,
101176,Paid Social,Mobile,1,0,0,0,
101177,Direct,Mobile,1,1,0,0,
101178,Organic Search,Mobile,1,1,0,0,
101179,Organic Search,Mobile,1,1,1,0,
101180,Referral,Mobile,1,0,0,0,
101181,Direct,Desktop,1,1,0,0,
101182,Paid Social,Mobile,1,1,0,0,
101183,Organic Search,Mobile,1,1,0,0,
101184,Direct,Mobile,1,0,0,0,
101185,Direct,Desktop,1,1,0,0,
101186,Referral,Desktop,1,1,0,0,
101187,Email,Mobile,1,1,1,0,
101188,Direct,Mobile,1,0,0,0,
101189,Paid Social,Desktop,1,0,0,0,
101190,Direct,Tablet,1,1,0,0,
101191,Organic Search,Desktop,1,0,0,0,
101192,Email,Mobile,1,0,0,0,
101193,Organic Search,Mobile,1,0,0,0,
101194,Paid Social,Desktop,1,1,1,0,
101195,Paid Social,Mobile,1,0,0,0,
101196,Paid Social,Desktop,1,0,0,0,
101197,Direct,Desktop,1,0,0,0,
101198,Organic Search,Desktop,1,1,0,0,
101199,Paid Social,Desktop,1,0,0,0,
101200,Organic Search,Mobile,1,0,0,0,
101201,Organic Search,Tablet,1,1,0,0,
101202,Organic Search,Mobile,1,0,0,0,
101203,Organic Search,Desktop,1,1,1,1,52.03
101204,Paid Social,Tablet,1,1,1,0,
101205,Paid Social,Mobile,1,0,0,0,
101206,Paid Social,Mobile,1,1,0,0,
101207,Organic Search,Mobile,1,1,0,0,
101208,Paid Social,Mobile,1,0,0,0,
101209,Organic Search,Desktop,1,1,0,0,
101210,Paid Social,Mobile,1,0,0,0,
101211,Paid Social,Mobile,1,0,0,0,
101212,Referral,Mobile,1,0,0,0,
101213,Paid Social,Mobile,1,1,0,0,
101214,Organic Search,Mobile,1,0,0,0,
101215,Direct,Desktop,1,1,1,1,58.96
101216,Paid Social,Mobile,1,0,0,0,
101217,Paid Social,Mobile,1,0,0,0,
101218,Email,Mobile,1,1,0,0,
101219,Organic Search,Mobile,1,1,1,0,
101220,Direct,Mobile,1,1,0,0,
101221,Paid Social,Desktop,1,0,0,0,
101222,Organic Search,Desktop,1,1,0,0,
101223,Paid Social,Tablet,1,0,0,0,
101224,Organic Search,Mobile,1,0,0,0,
101225,Direct,Mobile,1,0,0,0,
101226,Paid Social,Mobile,1,1,1,0,
101227,Paid Social,Desktop,1,1,1,1,54.19
101228,Organic Search,Mobile,1,1,0,0,
101229,Organic Search,Mobile,1,1,0,0,
101230,Referral,Mobile,1,1,1,0,
101231,Organic Search,Mobile,1,1,1,1,39.98
101232,Email,Mobile,1,1,0,0,
101233,Organic Search,Desktop,1,1,1,0,
101234,Organic Search,Desktop,1,1,0,0,
101235,Organic Search,Mobile,1,0,0,0,
101236,Referral,Desktop,1,0,0,0,
101237,Direct,Mobile,1,1,1,0,
101238,Paid Social,Mobile,1,1,0,0,
101239,Organic Search,Mobile,1,1,0,0,
101240,Direct,Desktop,1,1,0,0,
101241,Organic Search,Mobile,1,1,1,0,
101242,Referral,Tablet,1,1,1,1,57.9
101243,Paid Social,Tablet,1,1,0,0,
101244,Organic Search,Tablet,1,1,0,0,
101245,Paid Social,Desktop,1,1,1,0,
101246,Referral,Desktop,1,1,0,0,
101247,Organic Search,Mobile,1,1,0,0,
101248,Paid Social,Mobile,1,0,0,0,
101249,Direct,Mobile,1,1,1,0,
101250,Organic Search,Desktop,1,1,0,0,
101251,Paid Social,Desktop,1,1,0,0,
101252,Direct,Mobile,1,1,0,0,
101253,Paid Social,Desktop,1,1,0,0,
